Nro. Docto;Item;Desc Item;Un Medida;Família Material;Descrição;Família Comercial;Descrição;Estab;Dep;Loc;Quantidade;Lote/Serie;Validade do Lote;Data Ult. Transf.;Usuario;Item Controle Qualidade;Hora do Movimento
404920;99393028;TV PTV39N86SA LED;PC;6111;TV (M) - LED;72016;TV PTV39N86SA LED;31;DAT;;1;;?;15/02/2024;thayane.eric;Não;09:25:42
2380737;99393029;TV PTV39N87D LED;PC;6111;TV (M) - LED;72172;P39N87DP;31;QL2;;5;;?;12/01/2024;alex.novak;Não;12:24:50
6653437;99393029;TV PTV39N87D LED;PC;6111;TV (M) - LED;72172;P39N87DP;31;DAT;;3;;?;18/01/2024;thayane.eric;Não;08:45:23
C/LAUDO;99393029;TV PTV39N87D LED;PC;6111;TV (M) - LED;72172;P39N87DP;31;DCL;A2-0268C;10;;?;18/05/2023;adriano.brit;Não;12:08:19
AG-018/24#4348;99393029;TV PTV39N87D LED;PC;6111;TV (M) - LED;72172;P39N87DP;31;DEY;;3;;?;28/02/2024;gabriela.ros;Não;12:47:16
404917;99393040;TV PTV39G60S LED;PC;6111;TV (M) - LED;73474;P39G60NP;31;DAT;;1;;?;15/02/2024;thayane.eric;Não;09:21:08
NC2/QLD;99393043;TV PTV39G65N5CH LED;PC;6111;TV (M) - LED;74443;TV PTV39G65N5CH LED;31;QLD;;1;;?;26/04/2023;regina.maced;Não;20:30:11
6699879;99393048;TV PTV39G71AG11CH LED;PC;6111;TV (M) - LED;75481;P39G71AP;31;DAT;;1;;?;09/02/2024;thayane.eric;Não;08:05:35
C/LAUDO;99393048;TV PTV39G71AG11CH LED;PC;6111;TV (M) - LED;75481;P39G71AP;31;DCL;A2-0286A;1;;?;27/12/2023;adriano.brit;Não;16:10:41
C/LAUDO;99393048;TV PTV39G71AG11CH LED;PC;6111;TV (M) - LED;75481;P39G71AP;31;REJ;A2-0247C;1;;?;25/08/2023;rafael.franc;Não;14:05:12
C/LAUDO;99393048;TV PTV39G71AG11CH LED;PC;6111;TV (M) - LED;75481;P39G71AP;31;REJ;A2-0245A;1;;?;13/09/2023;rafael.franc;Não;08:12:20
656;99403014;TV PTV40E20DSGWA;PC;6111;TV (M) - LED;71548;PTV40E20DSGWA;31;QLD;;2;;?;08/02/2024;gabriela.ros;Não;12:55:14
336674;99403016;TV PTV40E21DSWN;PC;6111;TV (M) - LED;71714;PTV40E21DSWN;31;DAT;;1;;?;05/02/2024;thayane.eric;Não;06:12:22
664;99403023;TV PTV40E20SNBL LED;PC;6111;TV (M) - LED;72811;TV PTV40E20SNBL LED;31;qld;;2;;?;08/02/2024;gabriela.ros;Não;12:55:15
213901;99403028;TV PTV40M60S LED;PC;6111;TV (M) - LED;73295;TV PTV40M60S LED;31;QLD;;1;;?;02/08/2022;daniela.borb;Não;15:42:04
668;99403028;TV PTV40M60S LED;PC;6111;TV (M) - LED;73295;TV PTV40M60S LED;31;QL2;;1;;?;08/02/2024;gabriela.ros;Não;13:09:18
QL2/EX2;99403034;TV PTV40G70N5CBLF LED;PC;6111;TV (M) - LED;74444;TV PTV40G70N5CBLF LED;31;QL2;;1;;?;21/12/2023;rodrigo.teix;Não;14:20:15
2343024;99403034;TV PTV40G70N5CBLF LED;PC;6111;TV (M) - LED;74444;TV PTV40G70N5CBLF LED;31;ESN;;1;;?;27/11/2023;andre.crosco;Não;16:56:25
14647259;99403035;TV PTV40E30AGSF LED;PC;6111;TV (M) - LED;75277;P40E30AP;31;DAT;;63;;?;05/02/2024;thayane.eric;Não;06:23:01
2376519;99403035;TV PTV40E30AGSF LED;PC;6111;TV (M) - LED;75277;P40E30AP;31;QL2;;23;;?;08/01/2024;alex.novak;Não;07:55:11
2376519;99403035;TV PTV40E30AGSF LED;PC;6111;TV (M) - LED;75277;P40E30AP;31;QLD;;1;;?;08/01/2024;alex.novak;Não;07:55:11
5729;99403036;TV PTV40G65RCH LED;PC;6111;TV (M) - LED;75379;P40G65RP;31;DAT;;14;;?;12/02/2024;isabela.heni;Não;17:15:41
27512482;99403036;TV PTV40G65RCH LED;PC;6111;TV (M) - LED;75379;P40G65RP;31;BEC;;5;;?;22/02/2024;isabela.heni;Não;17:38:08
C/LAUDO;99403036;TV PTV40G65RCH LED;PC;6111;TV (M) - LED;75379;P40G65RP;31;DCL;A2-0288D;15;;?;10/01/2024;adriano.brit;Não;20:50:16
39305;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;SE2;;800;;?;23/02/2024;thiago.calde;Não;08:10:00
2397824;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;qld;;21;;?;02/02/2024;daiane.luza;Não;11:58:04
64006;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;nc3;;117;;?;24/02/2024;salvador.jaq;Não;09:48:49
64006;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;DV3;;153;;?;24/02/2024;salvador.jaq;Não;09:48:49
2432038;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;ESE;;42;;?;29/02/2024;renato.rodri;Não;09:48:39
700;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;ESF;;2;;?;29/02/2024;oriane.dias;Não;10:49:50
2432038;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;ESN;;30;;?;29/02/2024;renato.rodri;Não;09:48:40
27512480;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;BEC;;37;;?;22/02/2024;isabela.heni;Não;16:16:15
64102;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;SIN;;37;;?;02/02/2024;correa.ferna;Não;10:39:38
7058;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;DAT;;3;;?;05/02/2024;thayane.eric;Não;06:30:20
RETRABALHO- A1;99403038;TV PTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75766;P40G7PRS;31;DCL;A2-0288C;15;;?;19/02/2024;liniker;Não;08:36:14
2434001;99403039;TV BTV40E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75769;B40E3AAG;31;EX3;;951;;?;01/03/2024;daiane.quell;Não;17:28:29
2433443;99403039;TV BTV40E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75769;B40E3AAG;31;qld;;46;;?;01/03/2024;ana.amaral;Não;09:09:03
2422196;99403039;TV BTV40E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75769;B40E3AAG;31;ESE;;494;;?;21/02/2024;santos.silv;Não;08:58:04
2422196;99403039;TV BTV40E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75769;B40E3AAG;31;esn;;8;;?;21/02/2024;santos.silv;Não;08:58:04
441281;99403039;TV BTV40E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75769;B40E3AAG;31;DAT;;9;;?;27/02/2024;thayane.eric;Não;06:09:12
2426400;99403040;TV BTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75894;P40G7PR2S;31;esn;;8;;?;26/02/2024;santos.silv;Não;08:47:57
36552;99403040;TV BTV40G7PR2CSBLF LED;PC;6111;TV (M) - LED;75894;P40G7PR2S;31;ALR;;141;;?;06/02/2024;Integração;Não;08:31:47
INV 08/02/2024;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;QL2;;1;;?;09/02/2024;ester.ferrei;Não;10:21:25
39267;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;DV3;;4;;?;23/02/2024;renan.clarin;Não;08:54:36
INV 08/02/2024;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;NC3;;8;;?;09/02/2024;ester.ferrei;Não;10:21:56
INV 08/02/2024;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;qld;;33;;?;09/02/2024;ester.ferrei;Não;10:21:10
27512478;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;BEC;;65;;?;22/02/2024;isabela.heni;Não;16:15:26
7709311;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;DAT;;57;;?;22/02/2024;isabela.heni;Não;22:07:52
C/LAUDO;99403041;TV PTV40G7ER2CPBLF LED;PC;6111;TV (M) - LED;75895;P40G7ERP;31;DCL;A2-0287D;22;;?;10/01/2024;adriano.brit;Não;20:52:48
75078;99403043; TV PTV40E3AAGSSBLF LED;PC;6111;TV (M) - LED;76048;P40E3AAS;31;EXP;TR00005;13;;?;07/02/2024;tarefa.auto;Não;15:37:26
244328;99403043; TV PTV40E3AAGSSBLF LED;PC;6111;TV (M) - LED;76048;P40E3AAS;31;TR2;;11;;?;29/02/2024;tarefa.auto;Não;10:13:20
6102206;99403043; TV PTV40E3AAGSSBLF LED;PC;6111;TV (M) - LED;76048;P40E3AAS;31;DV3;;2;;?;23/02/2024;duarte.vanes;Não;14:05:41
242260;99403043; TV PTV40E3AAGSSBLF LED;PC;6111;TV (M) - LED;76048;P40E3AAS;31;DCT;;2;;?;06/02/2024;oliveira.sar;Não;13:14:07
ESExESN;99403043; TV PTV40E3AAGSSBLF LED;PC;6111;TV (M) - LED;76048;P40E3AAS;31;esn;;4;;?;01/03/2024;oriane.dias;Não;14:09:07
1851885;99423011;TV PH42B25DG LED;PC;6111;TV (M) - LED;906207;PH42B25DG LED;31;QL2;;2;;?;16/06/2022;jayne.bezerr;Não;06:28:17
5719;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;DAT;;39;;?;12/02/2024;isabela.heni;Não;15:23:06
242276;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;TR2;;26;;?;06/02/2024;tarefa.auto;Não;17:27:58
27543767;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;BEC;;27;;?;22/02/2024;isabela.heni;Não;16:26:09
C/LAUDO;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;DCL;A2-0273C;30;;?;27/12/2023;adriano.brit;Não;16:36:16
REJ;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;SEM;PISO-TV;144;;?;23/11/2023;douglas.maga;Não;12:03:12
C/LAUDO;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;REJ;A2-0221A;26;;?;10/10/2023;liniker;Não;11:21:49
;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;DCL;A2-0273D;30;;?;27/12/2023;adriano.brit;Não;16:35:32
C/LAUDO;99423023;TV PTV42G52RCF LED;PC;6111;TV (M) - LED;74172;P42G52RP;31;DCL;A2-0273B;21;;?;27/12/2023;adriano.brit;Não;16:36:33
REJ;99423024;TV PTV42G70N5CF LED;PC;6111;TV (M) - LED;74350;P42G70NP;31;SEM;PISO-TV;17;;?;20/06/2023;douglas.maga;Não;13:54:58
C/LAUDO;99423024;TV PTV42G70N5CF LED;PC;6111;TV (M) - LED;74350;P42G70NP;31;DCL;A2-0286A;4;;?;27/12/2023;adriano.brit;Não;16:10:58
C/LAUDO;99423024;TV PTV42G70N5CF LED;PC;6111;TV (M) - LED;74350;P42G70NP;31;REJ;A2-0247C;1;;?;25/08/2023;rafael.franc;Não;14:05:12
7709263;99423025;TV PTV42G10N5SKF LED;PC;6111;TV (M) - LED;74393;P42G10NP;31;DAT;;1;;?;22/02/2024;isabela.heni;Não;22:09:53
PATIO MRKU 9820;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;CQ;TR00034;1767;;?;26/02/2024;ney.junior;Não;14:45:56
64469;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;TR2;;5;;?;27/02/2024;evandro.soar;Não;11:17:34
LIBERADO CQ;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;ACA;TR00037;1765;;?;29/02/2024;ney.junior;Não;17:12:16
5938;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;ESN;;35;;?;23/02/2024;oriane.dias;Não;15:49:39
RETRABALHO- A1;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;DCL;A2-0273A;15;;?;19/02/2024;liniker;Não;08:37:18
AJUSTE;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;DV3;;54;;?;01/03/2024;maicon.klaum;Não;15:04:37
AJUSTE;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;qld;;10;;?;01/03/2024;maicon.klaum;Não;15:04:37
C/LAUDO;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;DCL;A2-SOLO-10;16;;?;24/01/2024;adriano.brit;Não;10:05:59
;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;BRN;BRN-TV;212;;?;27/02/2024;edson.bm;Não;16:15:43
;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;EXP;A2-0322A;24;;?;05/01/2024;endrews.fons;Não;20:37:07
C/LAUDO;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;DCL;A2-0283D;27;;?;10/01/2024;adriano.brit;Não;20:55:14
27512482;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;BEC;;49;;?;22/02/2024;isabela.heni;Não;17:38:08
64409;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;DAT;;6;;?;19/02/2024;isabela.heni;Não;16:25:27
1961121;99423032;PTV42G6FR2CPF;PC;6111;TV (M) - LED;76180;TV PTV42G6FR2CPF;31;esc;;3;;?;26/02/2024;priscila.via;Não;14:51:31
36550;99433015;TV PTV43G50SN LED;PC;6111;TV (M) - LED;72837;P43G50NP;31;ACA;;113;;?;01/03/2024;Integração;Não;07:56:33
27512478;99433015;TV PTV43G50SN LED;PC;6111;TV (M) - LED;72837;P43G50NP;31;BEC;;18;;?;22/02/2024;isabela.heni;Não;16:15:26
405170;99433021;TV PTV43AGCG70BLF LED;PC;6111;TV (M) - LED;73958;PTV43AGCG70BLF LED;31;DAT;;1;;?;23/02/2024;isabela.heni;Não;15:29:49
38408;99433022;TV PTV43E10N5SF LED;PC;6111;TV (M) - LED;74171;P43E10NP;31;nc3;;1;;?;16/01/2024;daniel.atana;Não;13:37:54
83610;99433022;TV PTV43E10N5SF LED;PC;6111;TV (M) - LED;74171;P43E10NP;31;DAT;;1;;?;18/01/2024;thayane.eric;Não;07:28:28
C/LAUDO;99433025;TV PTV43G70R2CSGBL 4K LED;PC;6111;TV (M) - LED;75433;P43G70RG 4K;31;DCL;A2-0284B;24;;?;11/04/2023;endrews.fons;Não;16:47:30
C/LAUDO;99433025;TV PTV43G70R2CSGBL 4K LED;PC;6111;TV (M) - LED;75433;P43G70RG 4K;31;DCL;A2-0284C;24;;?;11/04/2023;endrews.fons;Não;16:47:30
C/LAUDO;99433025;TV PTV43G70R2CSGBL 4K LED;PC;6111;TV (M) - LED;75433;P43G70RG 4K;31;DCL;A2-0286A;11;;?;27/12/2023;adriano.brit;Não;16:11:17
C/LAUDO;99433025;TV PTV43G70R2CSGBL 4K LED;PC;6111;TV (M) - LED;75433;P43G70RG 4K;31;REJ;A2-0247C;2;;?;25/08/2023;rafael.franc;Não;14:05:12
14647206;99433025;TV PTV43G70R2CSGBL 4K LED;PC;6111;TV (M) - LED;75433;P43G70RG 4K;31;DAT;;3;;?;13/02/2024;isabela.heni;Não;16:33:42
2353730;99433026;TV PTV43E30AGSBLF LED;PC;6111;TV (M) - LED;75437;P43E30AP;31;QL2;;7;;?;11/12/2023;natafni.silv;Não;23:35:51
5723;99433026;TV PTV43E30AGSBLF LED;PC;6111;TV (M) - LED;75437;P43E30AP;31;DAT;;9;;?;12/02/2024;isabela.heni;Não;15:51:24
27512478;99433026;TV PTV43E30AGSBLF LED;PC;6111;TV (M) - LED;75437;P43E30AP;31;BEC;;3;;?;22/02/2024;isabela.heni;Não;16:15:26
2417281;99433026;TV PTV43E30AGSBLF LED;PC;6111;TV (M) - LED;75437;P43E30AP;31;NC3;;3;;?;15/02/2024;roberto.marq;Não;23:28:07
C/LAUDO;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;REJ;A2-0245A;1;;?;13/09/2023;rafael.franc;Não;08:12:20
QL2/EX2;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;QL2;;5;;?;19/12/2023;rodrigo.teix;Não;09:09:31
2347817;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;QLD;;2;;?;04/12/2023;alex.novak;Não;09:16:03
C/LAUDO;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;DCL;A2-0272B;24;;?;12/04/2023;endrews.fons;Não;16:59:37
C/LAUDO;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;DCL;A2-0285B;20;;?;12/04/2023;endrews.fons;Não;16:59:38
2347817;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;NC3;;18;;?;04/12/2023;alex.novak;Não;09:16:03
27543767;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;BEC;;13;;?;22/02/2024;isabela.heni;Não;16:26:09
5724;99433027;TV PTV43D10AG11SKF LED;PC;6111;TV (M) - LED;75483;P43D10AP;31;DAT;;17;;?;12/02/2024;isabela.heni;Não;15:54:54
244409;99433030;TV BTV43E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75770;;31;TR2;;1616;;?;29/02/2024;tarefa.auto;Não;14:06:49
158683;99433030;TV BTV43E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75770;;31;DAT;;82;;?;19/02/2024;thayane.eric;Não;07:00:36
608;99433030;TV BTV43E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75770;;31;EST;;832;;?;29/02/2024;oriane.dias;Não;09:47:09
75287;99433030;TV BTV43E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75770;;31;EXP;A1-PISO-01;279;;?;29/02/2024;tarefa.auto;Não;18:01:34
39277;99433030;TV BTV43E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75770;;31;DCT;;3;;?;21/02/2024;duarte.vanes;Não;13:49:39
608;99433030;TV BTV43E3AAGSSGBLF LED;PC;6111;TV (M) - LED;75770;;31;ESF;;27;;?;29/02/2024;oriane.dias;Não;09:47:09
245016;99433031;TV BTV43G7PR2CSBLF LED;PC;6111;TV (M) - LED;75896;B43G7PR2S;31;TR2;;22;;?;29/02/2024;tarefa.auto;Não;02:47:44
2380563;99433031;TV BTV43G7PR2CSBLF LED;PC;6111;TV (M) - LED;75896;B43G7PR2S;31;ESN;;2;;?;12/01/2024;joao.lorenci;Não;08:44:55
2433445;99433031;TV BTV43G7PR2CSBLF LED;PC;6111;TV (M) - LED;75896;B43G7PR2S;31;nc3;;2;;?;01/03/2024;ana.amaral;Não;09:09:03
2433445;99433031;TV BTV43G7PR2CSBLF LED;PC;6111;TV (M) - LED;75896;B43G7PR2S;31;qld;;2;;?;01/03/2024;ana.amaral;Não;09:09:03
C/LAUDO;99433031;TV BTV43G7PR2CSBLF LED;PC;6111;TV (M) - LED;75896;B43G7PR2S;31;DCL;A2-02-PISO;10;;?;01/03/2024;adriano.brit;Não;11:40:28
;99433032;TV PTV43M8GAGCMBLF LED;PC;6111;TV (M) - LED;75897;TV PTV43M8GAGCMBLF LED;31;brn;brn-tv;30;;?;01/03/2024;edson.bm;Não;14:23:26
700;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;ESF;;5;;?;29/02/2024;oriane.dias;Não;10:49:50
2376475;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;qld;;1;;?;08/01/2024;daiane.luza;Não;07:35:00
244347;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;EX2;;1;;?;29/02/2024;tarefa.auto;Não;11:10:53
2387153;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;ESN;;2;;?;22/01/2024;renato.rodri;Não;09:28:28
2356343;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;QL2;;1;;?;14/12/2023;daiane.luza;Não;14:06:14
238898;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;NC2;;6;;?;10/01/2024;oliveira.sar;Não;13:27:08
12959;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;DAT;;7;;?;30/01/2024;thayane.eric;Não;06:32:12
AJU-SEFAZ;99433033;TV PTV43G7ER2CPBLF LED;PC;6111;TV (M) - LED;75898;P43G7ER2P;31;DVM;;62;;?;31/01/2024;salvador.jaq;Não;16:20:26
C/LAUDO;99433034;TV PTV43G7ER2CPBL 4K LED;PC;6111;TV (M) - LED;75899;P43G7ERP 4K;31;REJ;A2-0247B;13;;?;13/04/2023;rafael.franc;Não;11:18:45
2356344;99433034;TV PTV43G7ER2CPBL 4K LED;PC;6111;TV (M) - LED;75899;P43G7ERP 4K;31;QLD;;4;;?;14/12/2023;daiane.luza;Não;14:06:16
5762;99433034;TV PTV43G7ER2CPBL 4K LED;PC;6111;TV (M) - LED;75899;P43G7ERP 4K;31;DAT;;12;;?;20/02/2024;isabela.heni;Não;17:00:45
;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;brn;brn-tv;13;;?;01/03/2024;edson.bm;Não;14:26:11
;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;aca;afc-ap;2;;?;01/03/2024;edson.bm;Não;14:26:10
575;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EST;;59;;?;29/02/2024;oriane.dias;Não;09:46:50
245055;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;TR2;;2155;;?;01/03/2024;tarefa.auto;Não;13:32:59
7839;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;ESF;;3015;;?;29/02/2024;tarefa.auto;Não;00:37:33
75288;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1656B;17;;?;29/02/2024;tarefa.auto;Não;18:01:39
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1656C;24;;?;30/01/2024;liniker;Não;08:34:52
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1656D;24;;?;30/01/2024;liniker;Não;08:34:52
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1656E;24;;?;30/01/2024;liniker;Não;08:34:53
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1657B;24;;?;30/01/2024;liniker;Não;08:34:54
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1657C;24;;?;30/01/2024;liniker;Não;08:34:55
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1657D;24;;?;30/01/2024;liniker;Não;08:34:56
TRA30010834;99433036;TV PTV43E3AAGSSBLF LED;PC;6111;TV (M) - LED;76049;TV PTV43E3AAGSSBLF LED;31;EXP;A2-1657E;24;;?;30/01/2024;liniker;Não;08:34:57
1036;99503005;TV PH50A17DSGWA;PC;6111;TV (M) - LED;71540;PH50A17DSGWA;31;QLD;;1;;?;18/02/2024;gabriela.ros;Não;15:39:47
336678;99503006;TV PTV50F60SN 4K;PC;6111;TV (M) - LED;71880;TV PTV50F60SN 4K;31;DAT;;1;;?;05/02/2024;thayane.eric;Não;06:15:29
1001;99503007;TV PTV50E60SN LED;PC;6111;TV (M) - LED;71949;PTV50E60SN LED;31;EX2;;8;;?;18/02/2024;gabriela.ros;Não;15:46:26
1045;99503007;TV PTV50E60SN LED;PC;6111;TV (M) - LED;71949;PTV50E60SN LED;31;qld;;2;;?;18/02/2024;gabriela.ros;Não;15:39:47
AJU-QLD;99503013;TV PTV50Q20SNBL 4K LED;PC;6111;TV (M) - LED;72878;TV PTV50Q20SNBL 4K LED;31;AT2;;2;;?;06/07/2023;romario.sant;Não;14:57:41
1047;99503015;TV PTV50G70SBL 4K LED;PC;6111;TV (M) - LED;73278;TV PTV50G70SBL 4K LED;31;QLD;;1;;?;18/02/2024;gabriela.ros;Não;15:39:47
36792511;99503021;TV PTV50G70SBLSG 4K LED;PC;6111;TV (M) - LED;73549;P50G70NP;31;DAT;;32;;?;12/02/2024;isabela.heni;Não;22:06:48
2428598;99503021;TV PTV50G70SBLSG 4K LED;PC;6111;TV (M) - LED;73549;P50G70NP;31;QLD;;3;;?;27/02/2024;daiane.quell;Não;16:58:29
27543767;99503021;TV PTV50G70SBLSG 4K LED;PC;6111;TV (M) - LED;73549;P50G70NP;31;BEC;;48;;?;22/02/2024;isabela.heni;Não;16:26:09
63732;99503021;TV PTV50G70SBLSG 4K LED;PC;6111;TV (M) - LED;73549;P50G70NP;31;DCT;;6;;?;10/01/2024;duarte.vanes;Não;15:48:16
RETRABALHO;99503021;TV PTV50G70SBLSG 4K LED;PC;6111;TV (M) - LED;73549;P50G70NP;31;DCL;A2-0294A;6;;?;23/06/2023;endrews.fons;Não;10:38:41
404914;99503023;TV PTV50RCG70BL 4K LED;PC;6111;TV (M) - LED;73710;P50G70RP;31;DAT;;13;;?;15/02/2024;thayane.eric;Não;09:23:54
1038;99503023;TV PTV50RCG70BL 4K LED;PC;6111;TV (M) - LED;73710;P50G70RP;31;QLD;;3;;?;18/02/2024;gabriela.ros;Não;15:39:47
;99503023;TV PTV50RCG70BL 4K LED;PC;6111;TV (M) - LED;73710;P50G70RP;31;sem;piso-tv;2;;?;28/11/2022;monik.silva;Não;14:35:21
